year,stint,GP,threeMade,dq,PostBlocks,PostthreeMade,PostDQ,FG%,FT%,Avg_Assists_Per_Game,Avg_Blocks_Per_Game,Durability_Ratio,POSITION_METRIC,playoff,playerID,tmID,pos
7,0,4,0,0,0,0,0,0.2,1.0,0.25,0.0,0.14583333333333334,,1,browned01w,HOU,G-F
3,0,18,1,0,0,0,0,0.36585365853658536,1.0,0.3888888888888889,0.0,0.1423611111111111,1.2,1,brownki01w,WAS,G
4,0,27,10,0,0,0,0,0.3333333333333333,0.6666666666666666,1.037037037037037,0.037037037037037035,0.20756172839506173,1.2727272727272727,0,brownki01w,WAS,G
5,0,26,13,0,0,1,0,0.4044943820224719,0.875,1.6153846153846154,0.07692307692307693,0.29967948717948717,1.2727272727272727,1,brownki01w,WAS,G
6,2,4,0,0,0,0,0,,1.0,0.5,0.0,0.09895833333333333,1.0,1,brownki01w,HOU,G
6,1,2,0,0,0,0,0,0.5,,0.0,0.0,0.14583333333333334,0.0,0,brownki01w,WAS,G
7,0,16,1,0,0,0,0,0.3,0.875,0.5625,0.0,0.07552083333333333,3.0,0,brownki01w,NYL,G
8,2,27,18,0,0,0,0,0.3939393939393939,0.875,1.7777777777777777,0.1111111111111111,0.2523148148148148,1.92,0,brownki01w,LAS,G
8,1,3,1,0,0,0,0,0.2222222222222222,0.75,0.6666666666666666,0.3333333333333333,0.2013888888888889,1.0,0,brownki01w,MIN,G
9,0,32,23,0,0,1,0,0.3625,0.9142857142857143,2.125,0.0,0.3658854166666667,1.6923076923076923,1,brownki01w,LAS,G
10,0,34,18,0,0,0,0,0.3821138211382114,0.8181818181818182,1.1176470588235294,0.08823529411764706,0.24080882352941177,1.3103448275862069,0,brownki01w,CON,G
1,0,30,1,0,2,0,0,0.49137931034482757,0.8529411764705882,1.8,0.5,0.5875,4.133333333333334,1,brownru01w,CLE,F
2,0,30,1,1,2,0,0,0.5285714285714286,0.7391304347826086,1.4,0.4,0.5708333333333333,4.4,1,brownru01w,CLE,F
3,0,28,0,0,0,0,0,0.4,0.7368421052631579,0.9642857142857143,0.2857142857142857,0.3482142857142857,2.6785714285714284,0,brownru01w,CLE,F
4,0,34,0,1,0,0,0,0.45528455284552843,0.8,0.5882352941176471,0.29411764705882354,0.3241421568627451,2.4411764705882355,1,brownru01w,CHA,F
1,0,32,1,1,0,0,0,0.46534653465346537,0.6904761904761905,1.3125,0.0625,0.3990885416666667,1.05,0,brumfma01w,MIN,G
2,0,27,5,0,0,0,0,0.2903225806451613,1.0,1.1851851851851851,0.0,0.19367283950617284,1.3333333333333333,1,brumfma01w,MIA,G
4,0,25,0,0,0,0,0,0.3888888888888889,0.875,0.6,0.04,0.10833333333333334,2.3333333333333335,1,brumfma01w,CHA,G
5,0,33,10,0,0,2,0,0.28378378378378377,0.8,0.9696969696969697,0.12121212121212122,0.2619949494949495,1.121212121212121,1,brungje01w,CON,F
6,0,12,0,0,0,0,0,0.1111111111111111,,0.16666666666666666,0.0,0.08159722222222222,0.5,1,brungje01w,CON,F
7,0,4,0,0,0,0,0,,,0.0,0.0,0.036458333333333336,0.0,1,brungje01w,CON,F
5,0,34,0,0,4,0,0,0.4125,0.7169811320754716,0.6470588235294118,0.5,0.35171568627450983,3.588235294117647,1,brunsre01w,SAC,F
6,0,34,0,0,4,0,0,0.4304635761589404,0.5825242718446602,0.7647058823529411,0.5588235294117647,0.5612745098039216,5.5,1,brunsre01w,SAC,F
7,0,34,0,0,6,0,0,0.43410852713178294,0.6019417475728155,0.6470588235294118,0.6176470588235294,0.46017156862745096,5.617647058823529,1,brunsre01w,SAC,F
8,0,33,0,0,5,0,0,0.48632218844984804,0.6866666666666666,0.7575757575757576,1.0909090909090908,0.6439393939393939,8.93939393939394,1,brunsre01w,SAC,F
9,0,30,0,0,0,0,0,0.5,0.6705882352941176,0.43333333333333335,0.6666666666666666,0.5409722222222222,7.1,1,brunsre01w,SAC,F
10,0,27,0,0,0,0,0,0.48627450980392156,0.7830188679245284,0.3333333333333333,0.5925925925925926,0.5131172839506173,7.037037037037037,0,brunsre01w,SAC,F
1,0,32,11,0,5,4,0,0.4872611464968153,0.7391304347826086,1.40625,1.625,0.7571614583333334,5.71875,1,bullevi01w,WAS,F
2,0,32,19,0,0,0,0,0.3916083916083916,0.7291666666666666,1.28125,1.8125,0.6985677083333334,7.21875,0,bullevi01w,WAS,F
3,0,32,19,0,5,1,0,0.45627376425855515,0.8372093023255814,1.78125,1.3125,0.6920572916666666,5.8125,1,bullevi01w,WAS,F
2,0,31,14,0,0,0,0,0.3333333333333333,0.5925925925925926,2.838709677419355,0.06451612903225806,0.49126344086021506,1.4666666666666666,0,burgean01w,WAS,G
3,0,26,12,0,0,2,0,0.38461538461538464,0.7592592592592593,4.615384615384615,0.15384615384615385,0.6346153846153846,2.268292682926829,1,burgean01w,WAS,G
4,0,34,16,1,0,0,0,0.373134328358209,0.6,3.2941176470588234,0.029411764705882353,0.5153186274509803,2.1538461538461537,0,burgean01w,WAS,G
1,0,5,0,0,2,0,0,0.25,0.7272727272727273,0.4,0.4,0.20416666666666666,3.4,1,burgeli01w,SAC,F
1,0,21,0,0,0,0,0,0.5871559633027523,0.7560975609756098,0.2857142857142857,0.3333333333333333,0.3115079365079365,0.3333333333333333,0,burraal01w,POR,C
2,0,26,0,0,0,0,0,0.5301204819277109,0.5806451612903226,0.38461538461538464,0.11538461538461539,0.21794871794871795,0.11538461538461539,0,burraal01w,POR,C
3,0,32,0,0,0,0,0,0.6290322580645161,0.8461538461538461,0.21875,0.21875,0.412109375,0.21875,0,burraal01w,POR,C
4,0,27,0,0,0,0,0,0.4666666666666667,0.7037037037037037,0.18518518518518517,0.18518518518518517,0.20833333333333334,0.18518518518518517,0,burraal01w,SEA,C
2,0,20,0,0,0,0,0,0.3333333333333333,0.75,0.25,0.75,0.17604166666666668,0.75,0,burseja01w,MIN,C
3,0,31,0,0,0,0,0,0.37349397590361444,0.5833333333333334,0.22580645161290322,0.41935483870967744,0.23118279569892472,0.41935483870967744,0,burseja01w,MIN,C
4,0,29,0,2,2,0,0,0.47398843930635837,0.7631578947368421,0.7241379310344828,1.0344827586206897,0.3448275862068966,0.9655172413793104,1,burseja01w,MIN,C
5,0,29,0,2,10,0,0,0.4315068493150685,0.5915492957746479,0.6896551724137931,1.5862068965517242,0.4475574712643678,1.2413793103448276,1,burseja01w,SEA,C
6,0,34,0,6,1,0,0,0.5287356321839081,0.7131782945736435,0.7647058823529411,1.2058823529411764,0.5814950980392157,1.1764705882352942,1,burseja01w,SEA,C
7,0,27,1,1,3,0,1,0.4979757085020243,0.6885245901639344,0.8518518518518519,1.037037037037037,0.6311728395061729,0.9259259259259259,1,burseja01w,SEA,C
8,0,29,0,0,0,0,0,0.4449760765550239,0.693069306930693,0.7586206896551724,0.9655172413793104,0.5093390804597702,0.9655172413793104,1,burseja01w,SEA,C
10,0,34,0,1,2,0,1,0.48366013071895425,0.7261904761904762,0.35294117647058826,0.9705882352941176,0.35110294117647056,0.9117647058823529,1,burseja01w,SEA,C
5,0,30,10,1,0,0,0,0.3,0.72,0.8333333333333334,0.23333333333333334,0.29444444444444445,1.0869565217391304,1,buttsta01w,MIN,G
1,0,32,1,1,0,0,0,0.5208333333333334,0.6122448979591837,0.65625,0.15625,0.3470052083333333,0.5,1,byearla01w,SAC,G-F
2,0,32,1,4,4,0,0,0.5875486381322957,0.5909090909090909,0.96875,0.53125,0.5475260416666666,0.3333333333333333,1,byearla01w,LAS,G-F
3,0,26,0,4,1,0,0,0.6209150326797386,0.53125,0.6923076923076923,0.19230769230769232,0.49198717948717946,,1,byearla01w,LAS,G-F
4,0,5,0,0,0,0,0,0.4,0.7272727272727273,0.4,0.4,0.3,0.0,1,byearla01w,LAS,G-F
7,0,26,0,2,0,0,0,0.4485981308411215,0.8,0.38461538461538464,0.07692307692307693,0.2644230769230769,,1,byearla01w,WAS,G-F
8,0,30,0,0,0,0,0,0.5909090909090909,0.5833333333333334,0.5333333333333333,0.16666666666666666,0.22708333333333333,,0,byearla01w,HOU,G-F
9,0,11,0,0,0,0,0,0.47058823529411764,0.6666666666666666,0.09090909090909091,0.0,0.08712121212121213,,0,byearla01w,HOU,G-F
1,0,16,13,0,0,0,0,0.39069767441860465,0.7068965517241379,2.3125,0.25,0.6640625,0.925,0,campbed01w,SEA,G
2,0,32,43,0,1,4,0,0.37454545454545457,0.7608695652173914,2.65625,0.3125,0.630859375,1.15625,1,campbed01w,SAC,G
3,0,1,0,0,0,0,0,0.4,,0.0,0.0,0.25,,0,campbed01w,SAC,G
4,0,34,46,0,0,4,0,0.4107142857142857,0.7714285714285715,1.588235294117647,0.14705882352941177,0.5343137254901961,1.0,1,campbed01w,SAC,G
5,0,22,16,0,0,6,0,0.38613861386138615,0.0,0.9545454545454546,0.09090909090909091,0.4109848484848485,1.0666666666666667,1,campbed01w,SAC,G
6,0,28,5,0,0,0,0,0.31343283582089554,1.0,0.5,0.0,0.18452380952380953,0.9333333333333333,0,campbed01w,SAS,G
1,0,5,0,0,0,0,0,0.4,1.0,0.2,0.2,0.09166666666666666,1.2,1,campbmi01w,WAS,F-C
1,0,28,0,0,0,0,0,0.4088669950738916,0.6946564885496184,2.9285714285714284,0.17857142857142858,0.5833333333333334,0.0,0,cantydo01w,DET,G-F
2,0,32,1,0,0,0,0,0.3626943005181347,0.7567567567567568,2.1875,0.03125,0.4069010416666667,0.2,0,cantydo01w,DET,G-F
3,0,28,1,0,0,0,0,0.33766233766233766,0.7236842105263158,2.9642857142857144,0.14285714285714285,0.4650297619047619,0.2,0,cantydo01w,DET,G-F
4,0,32,0,0,0,0,0,0.37662337662337664,0.6633663366336634,1.90625,0.03125,0.453125,0.0,1,cantydo01w,HOU,G-F
5,0,32,0,0,0,0,0,0.42,0.7083333333333334,2.0,0.03125,0.5013020833333334,0.0,0,cantydo01w,HOU,G-F
6,0,33,0,0,0,0,0,0.39925373134328357,0.7384615384615385,3.5757575757575757,0.06060606060606061,0.7316919191919192,0.0,1,cantydo01w,HOU,G-F
7,0,15,0,0,0,0,0,0.5309734513274337,0.7228915662650602,3.3333333333333335,0.0,0.6652777777777777,0.0,1,cantydo01w,HOU,G-F
8,0,30,4,0,0,0,0,0.36099585062240663,0.7043478260869566,4.1,0.13333333333333333,0.5388888888888889,0.25,0,cantydo01w,CHI,G-F
9,0,28,1,0,0,0,0,0.39444444444444443,0.6693548387096774,4.107142857142857,0.10714285714285714,0.5483630952380952,0.16666666666666666,0,cantydo01w,CHI,G-F
10,0,34,4,1,0,0,0,0.38144329896907214,0.6890756302521008,3.2058823529411766,0.14705882352941177,0.47549019607843135,0.36363636363636365,0,cantydo01w,CHI,G-F
6,0,15,4,0,0,1,0,0.32142857142857145,,0.9333333333333333,0.0,0.21805555555555556,1.75,1,careyja01w,CON,G
7,0,24,14,0,0,1,0,0.375,1.0,1.4166666666666667,0.0,0.2734375,1.8823529411764706,1,careyja01w,CON,G
8,0,33,32,0,0,2,0,0.3611111111111111,0.7272727272727273,1.1818181818181819,0.0,0.29419191919191917,1.875,1,careyja01w,CON,G
9,0,33,34,0,0,0,0,0.42342342342342343,0.9,1.4242424242424243,0.030303030303030304,0.3162878787878788,2.1363636363636362,1,careyja01w,CON,G
9,0,34,8,0,2,1,0,0.38848920863309355,0.6666666666666666,1.0588235294117647,0.29411764705882354,0.4577205882352941,0.27586206896551724,1,carsoes01w,NYL,G-F
10,0,34,34,1,0,0,0,0.40809968847352024,0.9166666666666666,1.3529411764705883,0.29411764705882354,0.5263480392156863,0.3333333333333333,0,carsoes01w,NYL,G-F
5,0,2,0,0,0,0,0,,0.5,0.0,0.0,0.13541666666666666,2.0,1,carteam01w,DET,F
6,0,3,0,0,0,0,0,0.0,,0.0,0.0,0.09027777777777778,0.6666666666666666,1,carteam01w,NYL,F
3,0,32,13,0,0,0,0,0.40793201133144474,0.762114537444934,2.6875,0.96875,0.7024739583333334,6.9375,0,cashsw01w,DET,F
4,0,33,12,0,5,2,0,0.44569288389513106,0.706766917293233,4.666666666666667,0.8484848484848485,0.875,5.848484848484849,1,cashsw01w,DET,F
5,0,32,8,0,0,0,0,0.46875,0.7214611872146118,4.21875,0.90625,0.7194010416666666,6.5,1,cashsw01w,DET,F
6,0,21,2,1,2,0,0,0.37410071942446044,0.6744186046511628,2.380952380952381,0.38095238095238093,0.5049603174603174,4.190476190476191,1,cashsw01w,DET,F
7,0,34,1,0,3,0,0,0.37965260545905705,0.7559523809523809,4.0588235294117645,0.4117647058823529,0.7689950980392157,4.9411764705882355,1,cashsw01w,DET,F
8,0,31,0,0,2,0,0,0.41959798994974873,0.7291666666666666,3.129032258064516,0.4838709677419355,0.8306451612903226,6.096774193548387,1,cashsw01w,DET,F
9,0,31,1,0,2,0,0,0.38688524590163936,0.7721518987341772,1.935483870967742,1.096774193548387,0.6525537634408602,5.387096774193548,1,cashsw01w,SEA,F
10,0,32,10,1,3,4,0,0.4010152284263959,0.803921568627451,2.71875,0.59375,0.7877604166666666,6.6875,1,cashsw01w,SEA,F
1,0,22,4,0,0,0,0,0.36363636363636365,0.6976744186046512,0.4090909090909091,0.09090909090909091,0.16571969696969696,0.09090909090909091,0,cassija01w,MIA,C
3,0,19,1,0,0,0,0,0.3333333333333333,0.68,0.3684210526315789,0.0,0.19956140350877194,0.058823529411764705,0,castriz01w,MIA,G-F
4,0,16,8,0,0,0,0,0.352112676056338,0.6111111111111112,0.5625,0.0625,0.23177083333333334,0.2962962962962963,0,castriz01w,PHO,G-F
6,0,33,24,0,0,1,0,0.38076923076923075,0.8181818181818182,1.606060606060606,0.12121212121212122,0.6092171717171717,0.3333333333333333,1,castriz01w,SEA,G-F
7,0,34,25,0,1,2,0,0.46226415094339623,0.7027027027027027,1.6176470588235294,0.08823529411764706,0.45526960784313725,0.38461538461538464,1,castriz01w,SEA,G-F
8,0,34,60,0,1,4,0,0.4188034188034188,0.801980198019802,2.911764705882353,0.14705882352941177,0.6213235294117647,0.38461538461538464,1,castriz01w,SEA,G-F
9,0,29,29,0,0,0,0,0.35294117647058826,0.8135593220338984,1.793103448275862,0.20689655172413793,0.48204022988505746,0.30851063829787234,0,castriz01w,ATL,G-F
10,0,34,49,0,0,4,0,0.4164859002169197,0.7685185185185185,2.235294117647059,0.058823529411764705,0.5919117647058824,0.34507042253521125,1,castriz01w,ATL,G-F
3,0,32,76,2,1,8,0,0.4256198347107438,0.8153846153846154,3.90625,1.375,0.8268229166666666,8.625,1,catchta01w,IND,F
4,0,34,74,2,0,0,0,0.431640625,0.8469945355191257,3.3529411764705883,1.0294117647058822,0.741421568627451,8.0,0,catchta01w,IND,F
5,0,34,56,2,0,0,0,0.38461538461538464,0.8539325842696629,3.3823529411764706,1.1176470588235294,0.7040441176470589,7.323529411764706,0,catchta01w,IND,F
6,0,34,35,1,1,5,1,0.3795309168443497,0.7873303167420814,4.470588235294118,0.5,0.8088235294117647,7.764705882352941,1,catchta01w,IND,F
7,0,32,32,0,1,4,0,0.40093240093240096,0.8047619047619048,3.9375,1.125,0.7376302083333334,7.5,1,catchta01w,IND,F
8,0,21,23,0,3,5,0,0.4066265060240964,0.8333333333333334,5.571428571428571,1.1904761904761905,0.8670634920634921,9.0,1,catchta01w,IND,F
9,0,25,38,1,2,3,0,0.3972602739726027,0.8275862068965517,4.04,0.52,0.6725,6.28,1,catchta01w,IND,F
10,0,34,40,0,14,9,1,0.40264650283553877,0.8672199170124482,4.735294117647059,0.9411764705882353,0.8829656862745098,7.205882352941177,1,catchta01w,IND,F
3,0,8,5,0,0,0,0,0.4,1.0,0.125,0.0,0.16927083333333334,0.125,1,caufila01w,SAS,G
8,0,1,0,0,0,0,0,,,0.0,0.0,0.020833333333333332,0.0,1,chambco01w,CON,G
9,0,28,12,0,0,0,0,0.27710843373493976,0.8333333333333334,0.8571428571428571,0.10714285714285714,0.1793154761904762,1.0434782608695652,0,chanequ01w,CHI,G
3,0,19,0,0,0,0,0,0.37037037037037035,0.6666666666666666,0.0,0.10526315789473684,0.13048245614035087,0.10526315789473684,0,chapmji01w,DET,C
5,0,13,0,0,1,0,0,0.39285714285714285,0.5454545454545454,0.3076923076923077,0.38461538461538464,0.1907051282051282,0.3076923076923077,1,choneka01w,WAS,C
6,0,12,0,0,0,0,0,0.42857142857142855,0.6666666666666666,0.08333333333333333,0.0,0.10590277777777778,0.0,0,choneka01w,WAS,C
7,0,3,0,0,0,0,0,0.0,,0.0,0.0,0.1111111111111111,0.0,1,choneka01w,SEA,C
3,0,30,0,1,0,0,0,0.5052631578947369,0.6857142857142857,0.5,0.43333333333333335,0.28680555555555554,2.6666666666666665,0,chriska01w,PHO,F
4,0,30,0,4,0,0,0,0.484472049689441,0.6024096385542169,0.5333333333333333,0.5333333333333333,0.4576388888888889,4.2,0,chriska01w,PHO,F
5,0,32,0,2,0,0,0,0.3877551020408163,0.631578947368421,0.71875,0.21875,0.2649739583333333,2.15625,0,chriska01w,PHO,F
6,0,11,0,1,0,0,0,0.4666666666666667,0.5714285714285714,0.6363636363636364,0.45454545454545453,0.20454545454545456,2.0,0,chriska01w,PHO,F
7,1,6,0,1,0,0,0,0.5,1.0,0.6666666666666666,0.0,0.3055555555555556,3.1666666666666665,1,chriska01w,HOU,F
7,2,11,0,0,0,0,0,0.16666666666666666,0.5,0.18181818181818182,0.09090909090909091,0.10037878787878787,1.2727272727272727,0,chriska01w,PHO,F
8,0,23,0,1,0,0,0,0.4166666666666667,0.4444444444444444,0.30434782608695654,0.21739130434782608,0.19202898550724637,1.8695652173913044,0,chriska01w,CHI,F
5,0,33,24,0,3,6,0,0.35714285714285715,0.65,0.8181818181818182,0.36363636363636365,0.39330808080808083,2.0606060606060606,1,chrissh01w,NYL,F
6,0,34,24,1,1,2,0,0.4078014184397163,0.8461538461538461,1.2352941176470589,0.5882352941176471,0.5245098039215687,2.7058823529411766,1,chrissh01w,NYL,F
7,0,34,52,1,0,0,0,0.39080459770114945,0.825,1.2941176470588236,1.2352941176470589,0.6047794117647058,3.5294117647058822,0,chrissh01w,NYL,F
8,0,33,39,0,0,6,0,0.3674033149171271,0.8015873015873016,2.303030303030303,0.5757575757575758,0.7417929292929293,4.515151515151516,1,chrissh01w,NYL,F
9,0,31,71,1,2,12,0,0.39956331877729256,0.8175675675675675,1.7419354838709677,0.6129032258064516,0.7681451612903226,3.032258064516129,1,chrissh01w,NYL,F
10,0,32,78,1,0,0,0,0.402088772845953,0.8648648648648649,1.75,0.84375,0.66015625,4.875,0,chrissh01w,NYL,F
10,0,4,1,0,0,0,0,0.4,0.6666666666666666,1.0,0.0,0.11979166666666667,,0,cironkr01w,CON,G
1,0,24,10,0,0,0,0,0.3111111111111111,0.7037037037037037,3.2083333333333335,0.08333333333333333,0.4418402777777778,5.5,1,clearmi01w,PHO,G
2,0,4,0,0,0,0,0,0.0,1.0,2.25,0.0,0.2552083333333333,3.0,0,clearmi01w,PHO,G
1,0,26,12,0,0,1,0,0.3620689655172414,0.8235294117647058,1.8846153846153846,0.038461538461538464,0.23076923076923078,1.96,1,clinest01w,SAC,G
2,0,16,2,1,0,0,0,0.2857142857142857,,0.875,0.0,0.09765625,2.3333333333333335,1,clinest01w,SAC,G
3,0,12,6,0,0,0,0,0.38095238095238093,0.8333333333333334,1.4166666666666667,0.08333333333333333,0.18229166666666666,2.8333333333333335,0,clinest01w,DET,G
8,0,20,10,0,0,0,0,0.24675324675324675,0.25,0.4,0.05,0.20416666666666666,0.42105263157894735,0,coggicl01w,CHI,G
5,0,3,1,0,0,0,0,1.0,,1.0,0.3333333333333333,0.09722222222222222,0.3333333333333333,1,cokermo01w,LAS,F
4,0,20,0,0,0,0,0,0.55,0.4666666666666667,0.05,0.1,0.146875,1.1,1,colemco01w,CON,F
10,0,28,29,0,4,4,0,0.33707865168539325,0.78,0.8928571428571429,0.4642857142857143,0.43005952380952384,0.3625,1,colemma01w,WAS,G-F
1,0,32,5,0,0,0,0,0.3515358361774744,0.7571428571428571,1.5625,0.21875,0.568359375,0.23809523809523808,0,colleka01w,MIA,G-F
2,0,14,0,0,0,0,0,0.2564102564102564,0.6666666666666666,0.5,0.07142857142857142,0.18452380952380953,0.0,1,colleka01w,MIA,G-F
2,0,15,0,0,0,0,0,0.16666666666666666,0.6,0.6666666666666666,0.0,0.07222222222222222,0.9090909090909091,1,consuca01w,SAS,G
2,0,4,0,0,0,0,0,0.5714285714285714,0.7692307692307693,0.25,0.5,0.3072916666666667,0.5,1,coopeca01w,NYL,C
3,0,23,0,0,0,0,0,0.4,0.6,0.13043478260869565,0.21739130434782608,0.1213768115942029,0.21739130434782608,1,coopeca01w,NYL,C
1,0,31,43,0,1,11,0,0.44031311154598823,0.8792270531400966,5.741935483870968,0.22580645161290322,0.8823924731182796,1.5757575757575757,1,coopecy01w,HOU,G
4,0,4,7,0,0,0,0,0.42105263157894735,0.8928571428571429,5.5,0.25,0.75,1.5714285714285714,1,coopecy01w,HOU,G
1,0,31,0,2,0,0,0,0.4798657718120805,0.696078431372549,1.096774193548387,0.7741935483870968,0.625,1.1979865771812082,0,crawlsy01w,POR,F-C
2,0,32,0,3,0,0,0,0.449438202247191,0.7662337662337663,1.6875,0.8125,0.599609375,1.1198501872659177,0,crawlsy01w,POR,F-C
3,0,32,7,0,0,0,0,0.4014084507042254,0.6984126984126984,1.46875,1.15625,0.533203125,0.9823943661971831,0,crawlsy01w,POR,F-C
4,0,33,0,1,0,0,0,0.38461538461538464,0.6818181818181818,0.5757575757575758,0.5757575757575758,0.3560606060606061,0.8846153846153846,0,crawlsy01w,SAS,F-C
3,0,18,0,0,0,0,0,0.36666666666666664,0.75,0.1111111111111111,0.1111111111111111,0.09953703703703703,0.7222222222222222,1,crockda01w,SAS,F
9,0,5,0,1,0,0,0,0.375,0.6,0.0,0.2,0.17083333333333334,2.2,0,crockwi01w,PHO,F
7,0,11,4,0,0,0,0,0.3,0.2857142857142857,0.18181818181818182,0.18181818181818182,0.2537878787878788,0.18181818181818182,0,cronika01w,CHI,G
1,0,21,9,0,0,1,0,0.2702702702702703,0.8421052631578947,0.5714285714285714,0.0,0.20932539682539683,1.0,1,cunnibe01w,WAS,G
3,0,6,0,0,0,0,0,0.0,,0.0,0.0,0.07291666666666667,0.3333333333333333,0,cunnida01w,CON,F
7,0,34,16,1,0,0,0,0.3320610687022901,0.8097826086956522,2.5588235294117645,0.11764705882352941,0.5171568627450981,3.8823529411764706,0,currimo01w,CHA,F
8,1,2,2,0,0,0,0,0.2962962962962963,0.7333333333333333,2.0,0.0,0.6354166666666666,6.0,0,currimo01w,CHI,F
8,2,31,12,1,0,0,0,0.45794392523364486,0.7905405405405406,1.7419354838709677,0.22580645161290322,0.5181451612903226,3.903225806451613,0,currimo01w,WAS,F
9,0,34,24,2,0,0,0,0.40059347181008903,0.8257575757575758,2.5294117647058822,0.35294117647058826,0.5955882352941176,4.147058823529412,0,currimo01w,WAS,F
10,0,34,20,0,1,0,0,0.3448275862068966,0.8059701492537313,1.8235294117647058,0.4411764705882353,0.46875,4.294117647058823,1,currimo01w,WAS,F
4,0,20,5,0,0,0,0,0.37142857142857144,0.6666666666666666,1.2,0.0,0.21354166666666666,1.6,0,curryed01w,PHO,G
6,0,13,6,0,0,0,0,0.2916666666666667,0.5,1.0,0.07692307692307693,0.20673076923076922,1.2,1,curryed01w,LAS,G
3,0,31,43,1,0,8,0,0.4076923076923077,0.75,3.225806451612903,0.12903225806451613,0.6068548387096774,0.3944954128440367,1,dalesst01w,WAS,G-F
4,0,34,57,2,0,0,0,0.40939597315436244,0.7090909090909091,3.3529411764705883,0.35294117647058826,0.6115196078431373,0.35625,0,dalesst01w,WAS,G-F
5,0,31,40,0,0,1,0,0.38306451612903225,0.7142857142857143,2.6774193548387095,0.0967741935483871,0.584005376344086,0.33613445378151263,1,dalesst01w,WAS,G-F
7,0,23,25,0,0,0,0,0.35374149659863946,0.6956521739130435,1.7391304347826086,0.043478260869565216,0.411231884057971,0.30864197530864196,0,dalesst01w,CHI,G-F
8,0,31,68,0,0,0,0,0.3471337579617834,0.8461538461538461,2.6774193548387095,0.0,0.5678763440860215,0.3383084577114428,0,dalesst01w,CHI,G-F
1,0,30,17,0,0,0,0,0.3877551020408163,0.6461538461538462,1.9,0.0,0.40069444444444446,1.14,0,daleygr01w,MIN,G
2,0,15,0,0,0,0,0,0.47619047619047616,0.5555555555555556,0.6666666666666666,0.06666666666666667,0.09305555555555556,1.4285714285714286,1,daleygr01w,NYL,G
3,0,23,2,0,0,0,0,0.41025641025641024,0.6326530612244898,0.6956521739130435,0.043478260869565216,0.17391304347826086,0.9411764705882353,1,daleygr01w,HOU,G
4,0,3,0,0,0,0,0,0.2,,1.0,0.3333333333333333,0.19444444444444445,1.0,0,daleygr01w,PHO,G
1,0,32,13,0,0,5,0,0.3146067415730337,0.7341772151898734,2.4375,0.15625,0.4309895833333333,0.9701492537313433,1,darlihe01w,CLE,G
2,0,32,23,0,1,3,0,0.3316062176165803,0.7692307692307693,4.0,0.15625,0.55859375,1.5571428571428572,1,darlihe01w,CLE,G
4,0,34,23,2,0,1,0,0.2948717948717949,0.7555555555555555,4.147058823529412,0.17647058823529413,0.5606617647058824,1.7297297297297298,1,darlihe01w,CLE,G
5,0,33,12,0,0,2,0,0.3237410071942446,0.6615384615384615,3.5757575757575757,0.12121212121212122,0.4741161616161616,1.554054054054054,1,darlihe01w,MIN,G
6,0,31,10,1,0,0,0,0.3068181818181818,0.7413793103448276,2.6774193548387095,0.0,0.4032258064516129,1.6274509803921569,0,darlihe01w,CHA,G
7,0,29,18,0,0,0,0,0.3695652173913043,0.6909090909090909,2.8275862068965516,0.10344827586206896,0.4360632183908046,1.1232876712328768,0,darlihe01w,CHA,G
8,0,33,15,0,0,9,0,0.4,0.7804878048780488,3.696969696969697,0.030303030303030304,0.5082070707070707,1.9433962264150944,1,darlihe01w,SAS,G
9,0,31,12,0,0,2,0,0.27941176470588236,0.7894736842105263,1.903225806451613,0.0967741935483871,0.4254032258064516,1.2,1,darlihe01w,SAS,G
10,0,34,13,0,0,0,0,0.24561403508771928,0.6610169491525424,3.0294117647058822,0.14705882352941177,0.41421568627450983,2.5,1,darlihe01w,SAS,G
